0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,cluster
0.75085443,1.0244427,0.37959343,-0.13284445,0.5625313,0.050241936,-1.0330107,-1.2969509,-1.147092,0.2540114,1.4807042,-0.104132354,0.2522023,0.12194336,0.88439304,-0.7299353,-0.28790233,0.955484,-0.83993274,-0.92129374,0.96443737,-1.168033,2.6241946,0.4660933,1.3514158,1.4403718,0.43358007,-0.43491837,0.12315581,-1.8035749,0.99073905,-0.25930223,0
-1.0316832,-0.9550924,-1.1928079,-0.32026553,-1.1363091,-0.048537686,-0.2300974,1.4224352,-0.9786662,-0.011177947,-1.0868926,-0.079714224,1.8596476,-1.0819033,0.25799593,0.37547147,-1.7498559,-1.6437433,0.36858657,-0.44166613,1.8017173,1.4586883,-0.94402987,0.33365247,1.9355681,0.71436864,-3.4075422,-0.35279182,1.8690003,0.21900395,-0.16794874,-0.072433926,0
1.3994628,0.1192916,-1.2728616,-0.7950184,1.9098474,-0.45770594,0.96257156,0.41834804,0.71853656,0.35475224,-0.84907913,1.3655626,-0.17292546,3.0887218,0.5828351,-0.039694376,0.7943264,0.99045086,-1.0070999,0.7869816,-0.7416462,0.012260509,-1.3971856,0.8249987,-2.4041862,-0.7537294,0.6040803,-1.8019998,1.0307547,0.43263063,1.3460374,-0.625011,1
2.0379186,0.48990074,-1.105411,0.4744218,0.9533525,0.40808392,1.626065,0.2999096,-1.6312557,0.66675174,0.8532292,-1.295417,2.2233431,-2.2391791,0.45239073,1.4489799,0.2427384,-0.24712706,0.593125,-0.3600644,0.8232027,-1.2241174,1.0910302,1.4233329,0.47127286,0.10558693,-0.29848838,-1.4397535,-0.4011585,-0.17307168,-1.0299467,0.6493634,0
-0.96270436,-0.22740929,-0.011971866,-0.30304316,-0.027501568,1.2069873,-0.25306576,0.9734825,1.1458437,0.3186393,1.1828249,-1.5209868,-1.4682764,-0.42554933,0.7477721,0.21808323,-0.2998789,-0.42018673,-0.8619812,-2.0754037,0.7267407,1.2868528,0.9144652,0.16819444,0.85896456,0.21688734,-1.0123651,-0.17552324,-0.68043965,-1.7770786,-0.029660866,-2.1696987,0
0.03897721,-1.4464599,-1.4199353,0.11247875,0.6144554,0.54090387,-0.9483049,-0.04898628,-0.28193852,0.04156084,-0.1335149,0.59962994,-0.35753042,2.8254898,-1.1332392,-1.7266439,0.74708545,0.5528984,0.0071928147,0.10992863,-0.30781445,0.078541085,-0.16276248,0.8729712,-1.7465514,-1.9415091,0.23748088,-1.697641,1.3136371,0.1353222,0.24247892,-0.43904603,1
1.6715078,-0.7377193,1.5497345,-1.1187435,-0.6188734,-0.6724227,-0.360676,-1.5511523,1.2612876,-1.1408454,0.07830551,-0.24477421,0.29630685,-0.47906378,-0.20857257,-0.10060973,-0.3807912,-0.50081116,-0.697677,0.11979398,-0.77834517,0.42422763,2.3631365,-0.919373,-0.26932144,0.74916273,-0.7680279,-0.49609295,0.5566781,-0.044821773,0.045078494,1.8950866,0
-2.046261,1.7301407,-0.50122905,3.3505838,-0.5344567,0.61981404,-1.2302244,1.1342657,0.7395835,1.4265003,1.7623227,1.6090055,0.86887485,-0.47599414,-0.73565674,-0.39388365,1.6713649,-0.636413,-1.3676922,-0.13474467,0.021390432,2.6333668,-1.0556916,-0.26464936,2.3711467,0.99034077,-0.36078262,2.4681644,0.72978127,-0.03977854,1.73319,1.4507139,0
-0.42504236,0.38787434,-1.264394,-0.71737504,-1.1455795,-1.0977122,0.27740172,0.60302824,1.8271815,1.6028967,-3.3149164,0.71518517,1.0780958,2.428225,0.7354891,-0.733509,0.36555123,-0.22246091,0.018996108,0.9922015,-0.5136314,-1.5826852,-1.6324232,0.31873116,-0.4061346,0.4834971,2.7391222,-2.5978081,0.9224894,-0.9805966,0.17318341,-1.1616738,1
-0.7803299,0.18702923,0.39788774,-0.9229318,0.71735215,0.048204083,0.46138003,0.9733716,-0.5155165,0.72952294,0.33369842,-0.17102708,-1.2138901,-0.49122313,-1.0180603,0.29871392,0.56915903,0.11044312,1.8018818,-0.6047348,-0.35878298,1.0583203,1.4690037,0.17486711,1.8688325,1.2926944,-0.49458802,0.29898703,-0.13646851,-1.3995885,0.9781022,-0.3586985,0
0.7810148,-0.8755017,-0.8312968,0.52291965,-1.0020351,0.81510407,0.47998157,-1.5839853,-0.9534399,-0.044528767,-0.48774332,-1.1395583,-1.762816,0.3011891,2.1349275,1.4045027,-0.61276156,0.70294553,-1.5902463,-0.5253492,2.5427814,0.67964,-1.3284814,2.2514334,1.1259142,0.06452664,-2.402374,0.45055586,-0.17581363,1.403993,-2.8325207,-0.5831222,0
1.0135335,-0.49355748,0.39463195,-1.5300627,-0.103322394,0.78307486,1.124591,0.24200223,0.38445267,0.7211027,0.012598688,-0.84378827,-0.19718015,-1.5871356,-0.6038485,0.5052583,1.7832005,0.11513051,-0.3361231,0.102557324,0.36753637,0.39821962,0.64255977,0.49374717,0.60343087,-0.5505284,-1.0599818,-1.0143,-0.035475694,0.48580846,-0.4300548,2.0675602,0
0.22695038,0.09506851,2.5693781,-1.603648,-0.9021868,-0.6940622,0.7882938,1.1196332,0.67590743,-1.3020873,0.7346014,0.53156745,-0.8298834,-0.49316987,0.10260198,0.21230057,-0.78780776,-0.6285023,-0.7675911,0.18957043,-0.28695515,1.2064533,0.04253687,0.5957554,0.62404484,-0.8466347,-0.105676465,1.5388459,0.12734602,-0.843774,0.26486626,-0.24502505,0
-0.9300784,-1.6970497,-1.1157258,0.2614677,1.4625441,-0.10666828,2.0214078,-1.3544161,-1.6991714,-0.5470811,-0.70636415,-0.21079391,-0.41304237,0.19157906,-2.0758083,-0.96527743,-0.22277282,-2.532743,1.544499,2.3862903,0.869948,-1.362655,-1.1781263,-0.4598475,0.202337,-0.089815326,-1.4615105,2.3838134,-0.86019295,1.3213615,0.06805927,0.7015089,1
-0.7603045,-0.11311002,2.428825,0.31095976,-1.0401216,-0.18924887,1.3548597,1.4452986,1.8545753,-1.0219572,1.4773918,0.5921847,-0.44402516,-0.47467694,2.0923746,-0.5625488,-0.31503844,-1.3083339,0.14515717,-0.077932134,0.9420881,0.5710934,-0.16581887,0.66925716,-0.20765579,-1.1292485,-1.4209193,0.54506063,0.7792778,-0.08974652,-1.5111514,0.7933752,0
-0.021297175,0.24231166,-1.2829444,1.1307473,1.3527266,-0.5317275,-0.98239535,-1.0305222,1.2866192,0.7845136,0.60601646,-0.073132336,0.3283088,-0.7018374,0.32408318,-0.9926677,0.40135673,-0.08398964,-1.6187286,-2.6681242,1.0622123,-0.2907266,0.6960137,-0.6833108,1.3948134,1.84291,-0.66794133,-1.0386733,-0.99306613,-1.9017037,0.35912484,-0.4904678,0
-0.856401,-0.083891004,-1.1634811,-1.0881482,0.8123724,-0.92535776,-0.6319149,0.3714575,-1.7634465,0.93347484,-0.15187643,-0.36511114,1.7020468,1.7160888,-1.2515199,-3.5528824,-0.44076666,-1.1225705,1.0378371,3.2477674,0.33890167,-1.1356634,-1.707095,0.009397191,-0.4662071,-0.36557633,0.063001275,0.75191975,0.4960119,-0.8301943,-1.6811062,-0.9664062,1
0.627658,1.0261275,0.84526366,0.20389688,-0.7657632,-1.7938257,-0.13033536,-0.87532353,0.05905873,-0.69101083,-0.022784742,-1.1925529,1.1725987,-1.8615603,0.38583818,1.0941142,-0.9120213,0.93904716,-0.7306418,-0.22239786,0.33953172,0.33052757,0.7407887,-0.82909393,-0.17707686,-0.50620604,0.83605915,0.12120695,-1.1731151,0.9881156,1.1599063,-0.94001716,0
-1.6049579,0.50747013,-0.6621737,1.8244764,1.1389426,0.49786448,-2.3912342,-0.39558965,1.5453871,0.3930568,0.5885298,-0.8434943,1.9151465,0.6956478,1.0398763,1.7707207,2.4705815,0.030402558,0.6748887,-1.8047788,-1.1664969,1.6457273,1.6901463,-2.5306,1.5964782,0.89633447,-1.5598046,-0.1703404,-0.5894627,-1.9506458,1.7537005,-2.5287519,0
-0.08128677,-0.27139953,-0.31627074,0.049326643,0.62395257,-0.35444468,-0.1832344,0.14597775,0.3126428,-0.2978986,0.037552413,0.2101595,-1.3362693,-0.36896083,-0.9469295,-1.303481,-0.04986716,0.15301876,0.2864251,0.57912236,-0.98100096,-0.78622186,0.86835635,-0.7008944,-0.9266446,-0.72144103,-0.3821997,-1.3158827,0.8593451,-0.057611298,0.057340957,0.21021916,1
0.1386015,-0.45405984,-0.8712113,-0.29293737,0.51135004,0.3956189,0.67306495,-0.060167998,-0.09473341,0.99668527,-0.25649062,-1.12485,-0.08926562,-1.461562,2.3439093,-0.834153,-0.023977162,-0.80849373,0.27290484,-2.651537,-0.059713632,0.6357988,1.8519363,-0.3889833,1.7036067,0.5329299,-2.0222301,-0.25988677,-0.9601803,-0.89938074,-0.07766245,-0.35688317,0
-0.17161614,-1.4087744,-0.56131345,-0.3169262,-1.9530575,0.90217125,0.78321666,-0.94003356,0.95806414,1.4599069,-2.8173373,1.246821,0.35950673,2.308568,-0.9914585,-0.13032159,1.1114613,1.3940202,-1.0036186,0.022743175,-0.7260551,-1.3841124,-0.5599591,0.18697612,-1.3448716,1.1326189,1.5135742,-1.3785983,-0.5713175,1.2688234,-0.93621475,-0.68790543,1
0.53323114,0.7573398,0.031008223,0.16034707,0.046084084,-1.4769253,-1.2269489,-0.8067983,-0.31084853,-0.34270325,-0.12134956,0.053713404,0.26322022,-1.5976856,0.7016452,0.4845197,-1.2139168,1.0460349,-1.000904,0.085218854,1.4258711,0.8407478,1.3886256,-0.30585924,-0.93548864,0.36986715,0.52975714,0.13891082,-0.10943822,0.9424214,0.6975031,0.038380932,0
-0.11891763,-0.5900199,1.3633283,1.8172007,-2.6963017,0.6893675,-0.030262934,-1.528076,0.9494203,0.9778288,-1.3813727,1.693897,-0.98083717,1.4301178,-1.6438023,-3.0522501,-0.16130702,1.3146658,4.4657345,-1.0198799,0.58546716,1.7783113,0.1491169,-0.95042044,-0.4043909,2.0675943,1.8742534,-3.0546432,-1.0547575,2.1629167,-1.3989336,-1.4095534,1
0.025657555,-0.31046367,1.603424,-1.8813012,0.13597748,0.36839738,0.8776265,0.41713747,1.6804632,0.05165174,1.2573702,-1.8282195,-1.9937031,-0.9720919,-1.5410411,0.24020034,0.43833926,0.15178214,-0.11589155,0.50308067,0.1784688,0.66557306,1.0821323,0.30560666,0.13336028,0.028958425,-0.03734437,-1.1861408,0.38830504,-0.38561934,0.5498742,0.27279502,0
0.34484386,0.21752135,1.2029213,-0.71404797,-0.20244408,-0.14560822,0.48497272,0.275442,-0.5140733,-0.45978218,0.29467663,0.6364993,0.06687566,-1.0804216,-0.38150662,0.6221391,-0.3126527,-0.13218944,0.0048590875,-0.4968051,1.0488518,-0.24022977,0.5341546,0.05664796,-0.39363772,0.21607314,-0.35571614,-0.21383043,0.382456,-0.8715118,-0.50379294,1.0276855,0
1.3861271,-0.8054988,1.5336353,-0.10409144,-1.6833252,-0.7244001,-0.40188652,-0.42885888,1.1393915,-0.32167223,0.05954996,1.5456116,-0.32822365,-0.15269344,1.2537136,-0.5633108,-0.6926209,-0.23873663,-1.4539056,-0.9209985,0.6498657,-0.35111123,1.2978662,-1.9391892,0.5201189,0.54205585,-0.8860096,0.8129002,-0.06597508,-0.5483023,-0.5031695,1.0418226,0
-0.2830558,0.41904673,1.3833525,-1.1664586,-0.8403936,0.053402316,0.80580467,0.79214734,1.1431499,-0.76847,1.0552645,-0.9261881,-1.0058072,-1.3264267,0.5338317,-0.16884217,-0.9908444,-0.8610865,-0.936733,0.7596164,-0.63142204,0.84242815,0.24567625,0.08192391,0.10505495,-0.17351319,-0.5245779,0.79016405,0.68084395,-0.6447876,-0.10200956,-0.50215316,0
0.23730816,0.116776235,0.46182668,-0.9304403,-1.061353,-0.014331162,0.19774155,0.2538174,-0.57794744,-0.058521412,0.875691,-0.16448079,-1.2347542,-0.8319264,-0.5669208,1.1552052,0.7315036,0.018418133,-0.057974756,0.14206442,0.010644695,-0.13578601,0.19365025,0.9616824,1.2842851,-0.43813807,-0.5116897,-1.083969,0.18784282,-2.0262172,-0.4239072,0.6428869,0
1.0129843,0.035729975,0.2798123,-0.5032222,-0.6650112,-0.8861659,0.21665663,0.7918985,0.012072696,-0.2955958,0.24608044,0.11361313,-0.28410083,0.022764537,-1.1193026,0.79579234,-0.043857947,-0.67630696,-0.17511344,-0.6110771,1.3829612,0.83252543,0.0094941985,0.4976355,1.1277419,0.15470919,-0.46578744,0.46787143,0.23143126,-0.7118291,-0.57485646,1.1053802,0
1.5764319,0.958329,0.557031,1.5671536,0.07799588,-0.09998365,-0.741177,-1.2074435,-0.48767477,-0.46598554,1.5999331,-0.41944575,-0.23598883,-0.5545325,0.5291116,0.6432742,0.78874266,-0.9267776,-0.49424154,-1.1526542,1.4713428,-0.25175452,0.20327117,0.52221394,0.61149096,-0.081728384,0.31678253,-0.13546216,1.0259897,-2.41993,-0.3966964,-2.5920424,0
-0.6292886,-0.5771381,-0.12922437,0.26827553,0.8767075,-0.19052228,-1.2024151,-0.82386243,0.2096652,0.58330506,1.7044551,0.167846,-0.23386061,-1.3731985,0.3126782,-0.55276847,0.105708055,1.0165583,-0.7829671,-0.9309549,-0.19471586,0.37788597,1.4542891,-0.23646909,1.5978858,0.38406414,-0.21765721,0.29915634,-0.9906328,-1.8227409,1.5201056,-1.3173232,0
-0.17688209,1.7278589,-1.4715631,1.8974899,-1.094147,1.2308826,0.51016027,1.0240856,-0.84096014,1.2664946,0.6055164,-0.3062325,0.14840989,-1.0855511,0.85551375,0.093057916,0.6609547,-0.94580364,-0.4582323,-0.35140735,0.842864,2.6030672,-1.7646787,0.15209155,1.113514,0.85563684,-1.1541513,1.8697469,2.4699478,0.45609406,-0.49052125,2.0107195,0
-0.29332933,3.196798,0.6582102,3.0560155,0.14933406,0.021606192,-1.335358,0.20078656,1.7961959,-0.25932524,1.134372,1.2630962,1.3978977,-0.62933314,-1.5577952,1.2399327,0.16073745,-1.3839731,-1.1397004,-1.1361796,0.80527323,1.8619581,-0.9675638,0.42927107,0.50699043,0.23256639,-0.9051169,1.7650578,1.720021,-1.9497443,0.24227746,-1.1683593,0
-1.0959523,-0.15532574,-1.4229193,0.20949374,-0.29077804,-1.2288567,0.73661655,1.8195127,-1.9309518,-0.64740366,1.293417,0.33321762,-0.05250019,-0.29371268,1.2482085,-1.5292004,0.025909612,-1.0311846,0.26259625,1.1300817,1.8617083,1.1786263,-2.311112,-0.2048099,-0.23153411,-0.43642336,-0.44029108,2.9077013,-0.32968944,0.31793103,-0.9469979,0.9141247,0
-0.73180723,1.6491187,-0.30060443,1.1592026,-0.27969953,0.974791,-1.0221238,-0.85292643,1.836097,1.5871739,0.7341461,-0.6045107,2.2858226,0.88662636,-1.6778283,-0.32246652,1.8376633,-1.7831645,-2.0207722,-2.4196286,-0.117586255,1.8949943,-0.01937895,-0.5244725,1.4487095,1.4713194,-0.34743214,1.1981584,-0.70337415,-1.5630357,-0.027867831,-1.8907633,0
0.47695103,0.6363659,-1.1668456,-1.108021,0.32917,-0.060321286,-0.09636673,0.0426783,0.5598701,-0.020913675,-0.51519114,0.99990773,-0.6525424,2.5991533,-0.7749027,-1.9606649,0.74904203,0.3980387,-0.65495634,0.84631157,-0.76648986,0.8811287,-0.9578647,1.062313,-2.8075755,-0.3457042,-0.16449879,-2.1437416,0.12475725,-0.07651393,0.067520216,-0.65457225,1
-0.6879537,-1.5796063,-0.041615654,0.03890526,-0.29026675,0.5348841,0.5924275,-0.5893009,-0.45186523,-0.3710638,0.29362983,0.45747462,0.39129192,0.5170133,-0.4715912,-0.8765768,1.2692297,0.23963375,0.17323361,-0.5837237,-0.25311452,-0.8227155,0.5172231,-0.58467937,-1.297485,-1.824966,-0.4426478,-0.3418594,0.5254559,1.2409416,-0.6790668,0.55388945,1
0.5428655,1.8325788,-1.9610922,-0.28192744,0.2420114,0.8768746,-0.085808426,-0.5507395,-0.58751786,-0.83957714,-0.89325714,-0.011770929,-1.9862616,2.7168586,-1.1027051,-0.8846487,0.83689314,0.30248132,0.21372624,0.9317592,-1.2294233,0.3700677,-0.6850718,0.09502629,-3.2441592,-0.10908284,-0.5702844,-1.5814337,0.069671385,-0.46569842,-0.30263203,-0.010462445,1
0.1679285,-1.6473501,-0.25687432,-0.78156155,-1.0561204,-0.35218436,0.54196733,0.28793344,-1.1631566,0.5758808,-2.2621317,0.7002812,0.79374087,-2.8318553,1.7298747,0.58665025,-0.22573799,-1.7769749,0.16456285,0.93996614,1.5874639,1.3070788,-1.336259,1.3427544,0.4907373,0.05051894,-3.1219578,0.60025394,1.2396814,-0.1710357,-1.00918,0.7944091,0
-2.2659926,0.80513704,-0.13450569,-0.5857822,-1.1424897,-0.15862751,0.099903025,-1.1151152,0.34232882,0.43209654,-3.5076404,0.17559561,0.40835303,1.7906984,-0.7312713,-1.8256656,0.38046336,1.2448059,0.0041308426,0.18353471,-0.9609528,-2.8582857,-0.3991732,1.036062,0.36537462,0.0057767844,1.9842209,-0.06653506,1.0711483,0.06862945,-1.7220762,-0.37496567,1
0.28014457,2.0802987,-1.5432174,2.8532972,1.4646941,-2.015799,-0.79487807,0.61566234,-0.21375875,-0.9094549,0.3213215,1.5497407,1.1365542,-2.441168,-0.91445166,2.0431557,-0.679115,-1.0981383,-0.04732258,0.2122314,1.5943125,-0.6220998,0.38470283,1.0462397,-0.2564618,0.9812746,1.0298567,-0.5728942,-0.39942184,-0.9906526,-0.03786547,-0.6626242,0
0.70234126,-0.4984353,0.45128852,0.7502785,-1.3839366,-0.165617,-0.094158016,-0.7138918,0.17949831,-0.4291796,0.26714036,0.7495792,-0.70181173,-0.36911494,1.2173587,1.4245028,-1.2122234,0.59950453,-0.38066247,-0.5079936,0.59540796,0.31344673,-0.07322819,-0.5301164,0.7569882,0.50016373,-1.9925126,0.17336148,1.1968762,-0.24654408,-1.7189815,1.0825249,0
-1.8939042,2.9749742,-0.79605615,3.0375237,1.3751509,1.761392,-0.95341635,0.74904853,0.33401006,1.4124838,1.4481102,1.583168,1.522918,-1.9380344,-1.0676923,-0.17158003,0.21870214,-1.0155611,-2.0790732,-1.3292977,0.0011059414,3.171758,-1.5704696,-0.117183976,1.677511,1.2169434,-0.58656687,2.8018517,2.9564595,-0.13441862,0.36609024,1.2734398,0
-0.3702237,-0.802936,-1.5508312,0.4569108,1.3103467,-0.9690873,1.5216453,-0.3977058,-1.3126212,-0.23952554,0.8900431,-0.055968568,-2.6545677,0.6158854,-1.2847924,-0.37570074,1.1955199,0.98056066,0.7351269,1.3197377,-1.0882243,-2.2115176,-0.010796962,-0.9824387,-1.5775769,-0.56752217,-0.19508168,0.43256873,1.8558165,0.3465671,0.7340147,0.20214331,1
-0.96753496,0.6225581,0.89271235,-0.79437625,-0.7605683,-0.18003951,0.2116865,-0.2737827,0.99712074,-0.2846122,1.5244912,-0.97192997,-1.28385,-0.4681987,0.33946103,-0.07845294,-0.64012754,-0.07503871,-0.6659784,0.026733963,0.04963997,0.10796891,0.28038648,0.5817526,0.939299,-0.06084392,0.49249852,-0.76922864,-0.2654737,-1.3757966,-0.368188,-0.60177475,0
1.6505933,1.9258876,1.853843,1.086161,-0.032063972,-0.34592783,-0.20210302,1.0101968,0.113557905,-0.5057926,0.16870207,1.5170678,1.2083062,-0.81565994,-0.17946543,-0.32462868,-0.44742146,0.1548558,-0.788913,-1.0257905,0.44317275,-0.060294062,0.29934442,-0.050342947,0.64562726,0.78567517,-0.11012745,1.4309255,0.36120674,-1.607962,0.7860555,0.52159864,0
0.499005,-0.35215014,0.8807588,0.6844242,-0.105490535,-1.3847507,0.08227828,1.6927493,-0.74804956,0.80395555,-0.49542943,0.020356672,-0.68903416,-0.52258795,-0.76351357,0.111690804,0.58153814,-0.20074984,0.6284597,-1.0071849,-0.5182364,-0.6568518,1.9636756,0.079217486,0.78049904,-0.018557794,0.08669632,0.81742287,-1.7089642,-1.0933347,0.4124005,-1.5211443,0
0.76731414,1.4031153,-1.0690477,1.2587482,0.8255644,-1.4763418,-0.08184539,0.39376312,-1.4558305,0.010756789,0.15954939,-1.0711951,2.1383429,-1.7439716,0.39174315,1.6612861,-0.08079245,0.021070974,0.32883808,-0.48013788,2.4723167,-0.85049367,0.65970606,0.6327882,-0.17303096,0.2819482,0.5781597,-0.76485944,-0.43954045,-0.036014084,-0.0056079994,-0.45665535,0
-1.2107702,-1.9597507,-0.35366544,1.5496196,2.013943,-0.2560882,-2.479884,0.23067033,0.36729938,1.376124,-1.0089281,-0.5076918,-0.48801032,-0.85945684,0.20278253,1.3412764,0.82740474,-0.09936398,1.128447,-2.1444585,1.336379,0.2542849,2.8403177,0.28489795,-0.34687862,-0.13185555,0.55179846,0.7103605,-2.713743,-3.7417867,1.4310696,-1.6907821,0
0.43536514,-2.0027735,-0.96856946,0.86864275,0.2756285,1.2047224,-0.4507817,0.55150574,-0.91057014,0.32868668,-0.030892301,0.8382957,0.007698723,2.919401,-0.44099268,-0.60089904,-0.43984565,0.8463606,-0.23433885,0.8593485,-1.529708,-0.73948437,-0.5813872,0.08406928,-1.4563154,-1.9262843,0.46192706,-1.2051958,0.18242602,0.2620791,-0.17373946,0.13961515,1
1.0694423,-0.25921774,-1.0101206,-0.7592631,1.5667238,-0.24046843,0.397477,0.2142001,0.53130156,0.64144844,-1.769351,1.0639188,-0.37088317,2.4144337,0.02531662,0.14628346,0.5341772,0.80623996,-0.2697767,1.1094311,-1.0984061,-0.25790417,-1.4182944,0.30502543,-1.3405633,-0.91188717,0.93901175,-1.787482,0.7104015,0.020992165,0.8683892,-0.8574488,1
-3.4553938,-2.65202,-0.9698663,1.3707649,1.67288,0.95151716,-2.1288242,1.6555313,0.87814546,1.9124087,0.66352606,0.5297234,-0.63087255,-0.6293057,1.9215676,0.3341569,2.7418065,0.02819356,0.0811653,-1.7467659,-0.25764772,0.9343248,1.6030995,-1.3112158,2.3002937,1.1709472,-0.87606776,-1.131429,-2.2209458,-2.621311,2.4458642,-2.119608,0
-1.2936722,1.7271814,0.16151054,1.0936644,-2.2624876,-0.3025044,0.95515203,1.9900788,0.9099552,-0.18286178,1.7228602,-0.12983449,-0.90576017,-0.43213972,2.6930358,-0.10863022,-0.8923707,-0.40605474,-0.47274923,1.5829513,0.55541945,0.31504634,0.63483495,0.07148452,0.0063751875,0.11898183,0.0723489,2.5606081,-0.42274716,0.80497473,-0.86470914,-0.14291836,0
0.5964733,-0.7977514,1.5745777,0.14783588,-1.6703355,-0.50851905,0.6929442,-0.13802455,0.7604841,-0.8606275,0.3876257,0.69774145,0.17912862,-0.3352688,0.15133286,1.4598498,0.43835688,-0.0072381226,-0.34443873,-0.19702908,0.509826,0.6966266,-0.59373385,-0.11432357,0.7946971,0.10882806,-1.3195851,0.57003695,0.16854772,-0.17194867,-0.3696571,1.1646708,0
-3.3536146,-1.746135,-0.105043806,1.0364814,2.1451182,0.9290584,-2.1773791,0.10600021,0.9235,0.7189396,0.85990894,-0.9439272,1.6106484,-1.1020458,1.4146224,1.0873288,1.7807355,0.9591856,-0.56497157,-2.4622128,1.0766238,0.21607171,0.66976005,-1.4600588,1.3227363,1.2617493,-1.0311013,-1.3799403,-0.6572815,-2.3522344,1.8288009,-2.8348176,0
2.0260243,-2.0513003,0.6104918,-0.5671355,-1.304997,-0.18906173,0.4349729,0.44159374,0.35506767,-0.019457964,-0.2573662,0.34945047,-0.16307506,-1.5476224,-1.1745543,-0.0108909225,0.5067365,-1.0716422,0.8544345,1.1842649,0.064629756,0.7461709,0.4640749,-0.744552,-0.013750543,0.24539119,-1.998722,-0.5291025,0.918931,0.16580027,-1.0165125,1.5811163,0
1.2535924,1.2333827,-0.5923801,0.6560309,-0.029703183,-0.099689975,0.08461729,0.059977416,-1.5518298,0.18939179,1.0798903,0.30086908,0.9983755,-0.26534998,1.5159409,1.9812939,0.5774356,0.35680628,0.30427262,0.05800453,1.4775219,-1.3254622,1.4632314,2.020728,0.12908359,0.867598,0.89158887,-1.0050741,-0.38125998,-1.7080884,-1.0138978,-0.6480266,0
0.6026086,-0.75890124,1.2746755,-0.69439876,-0.5717713,-0.37066868,0.4839558,0.67571205,0.1910094,-0.092302606,0.5282587,0.15161541,-0.2952698,-1.2277867,0.19904007,0.695269,-0.117304206,-0.47288394,-0.46325037,0.34943685,0.53441024,0.38794976,0.3065555,-0.19426376,0.58934706,0.30084038,-0.527085,-0.6279533,0.5138751,0.038911484,-0.5920296,1.3020386,0
0.36963785,-0.5742688,2.075582,-0.69106644,-0.5174134,-0.5872159,0.13232626,-0.5294963,0.20888662,-0.1106597,1.4439963,-0.09536479,-0.8419765,0.081029415,-0.18086323,0.91986513,-0.072691865,0.14790098,-0.057553828,0.7968957,-0.19185418,-0.9254687,1.7515185,0.8535377,0.7785731,0.57966,0.4338453,-0.3012928,0.12482968,-2.042302,0.78140223,-0.48531118,0
0.42364195,-0.34386802,0.8486006,-0.9954808,-0.49200326,-0.5529264,-0.55685264,0.17334335,-0.37887862,-0.19431704,0.093696356,0.5708539,-1.3580995,-0.31132245,0.24310611,-0.23775966,-1.0645611,-0.027651723,-0.15484293,0.027215715,0.48883846,0.44192156,1.2869705,-0.27974513,0.7619638,0.39192873,-1.2884278,0.06437271,1.0486652,-0.68903875,-0.41102207,1.1162751,0
-2.271537,-0.7433549,0.49679813,-0.5031187,2.4480546,0.6621393,-1.4123987,0.1707808,-0.21879508,0.65416175,1.771456,0.8328242,0.51742387,-0.67701477,0.0742339,0.24512735,0.6110919,1.23251,-0.4817341,-1.2425177,1.2448856,0.38412318,0.74412286,-0.8232999,1.4096655,1.62324,0.43767887,-1.1725405,-0.6031347,-1.3361814,0.4421803,-1.1501355,0
0.61465913,-0.73754764,-2.2890553,0.40453532,2.0568352,1.6647984,0.40268815,-0.56235003,-1.3665497,-1.0871913,0.30174604,-0.2660467,-0.13321386,2.694915,-2.0322347,-0.5780823,-1.3843826,-0.07539809,0.8119021,2.3295615,-1.3294144,-0.31123045,-1.4710865,-0.28019932,-2.070466,-1.0257849,-0.5915339,-0.033726178,-0.5758599,0.24802764,0.29100326,-0.21998602,1
-0.8128532,-0.8226298,-0.7714868,0.6868611,1.9113083,1.164581,-0.71556723,-0.21545593,-0.30987442,1.4200712,0.5871252,-0.40003705,-0.46790785,0.76650304,0.3674864,0.6112386,0.5295557,0.42422605,-1.014355,-3.0736384,0.65838575,0.7558323,0.76442134,0.057539295,2.184156,1.086783,-1.7018266,-0.84575343,-1.5954839,-0.9928735,-0.053254798,-2.3733091,0
-0.50905615,0.17300922,-1.3082936,0.36146125,0.32822746,-0.91903114,0.06692475,-0.23990618,0.7262233,0.5809716,1.1594739,0.3677834,0.14885657,-0.44396144,-0.72890264,-0.23566999,0.283454,-0.20105363,-0.07542454,-0.6330459,-0.19395547,-1.1617451,0.60679185,-0.89805907,0.46346065,-0.054089382,-0.35223174,-2.434808,-0.8416114,-0.85074586,-0.83983666,0.8301829,0
-0.48341316,0.7893858,0.82559615,0.22739097,-0.6479092,-0.6970683,-0.5976492,1.8483417,-0.96637625,1.0825217,0.3717847,0.34011456,-0.54719114,-0.05175076,0.8782912,-0.33183634,-1.2167277,0.44392326,0.028302612,-0.5059963,-0.17149688,1.7350954,1.1315604,-0.57227755,0.82243794,-0.3691315,-0.7462802,1.3451142,0.007879944,-0.042844042,1.4159446,0.14831537,0
0.25228214,0.01828661,0.19380592,-0.79731536,-1.4703887,0.1608491,0.5239234,0.4881275,0.7221263,-0.20673512,-0.2353743,-0.054045048,0.053999554,-0.2888364,0.5032506,1.3308927,-0.18294246,-0.8860139,0.74826235,0.049902536,1.7825952,1.5399095,-0.07451812,0.28317708,0.2622657,0.10862888,-0.9003518,0.9733019,1.355283,-0.44346315,-0.9534751,1.3158853,0
